,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2021-02-01,-28.08988275,-95.33195086643991,1835.678195377422,-28.08988275,-28.08988275,934.013244500142,934.013244500142,934.013244500142,934.013244500142,934.013244500142,934.013244500142,0.0,0.0,0.0,905.923361750142
1,2021-05-01,435.50261957876705,-208.6060657710374,1893.0660427360342,435.50261957876705,435.50261957876705,330.2226345565526,330.2226345565526,330.2226345565526,330.2226345565526,330.2226345565526,330.2226345565526,0.0,0.0,0.0,765.7252541353196
2,2021-08-01,914.7218352871416,307.29007843425285,2249.0769274866607,914.7218352871416,914.7218352871416,330.22263456070726,330.22263456070726,330.22263456070726,330.22263456070726,330.22263456070726,330.22263456070726,0.0,0.0,0.0,1244.944469847849
3,2021-11-01,1393.9410510489681,657.2200952556911,2811.7880452444315,1393.9410510489681,1393.9410510489681,330.2226345497322,330.2226345497322,330.2226345497322,330.2226345497322,330.2226345497322,330.2226345497322,0.0,0.0,0.0,1724.1636855987003
4,2022-02-01,1873.160267123457,1199.6514093199803,3237.9901062509857,1873.160267123457,1873.160267123457,330.2226345454815,330.2226345454815,330.2226345454815,330.2226345454815,330.2226345454815,330.2226345454815,0.0,0.0,0.0,2203.3829016689388
5,2022-05-01,2336.752769362986,-545.7015762634718,1574.2567804595976,2336.752769362986,2336.752769362986,-1838.5371655001793,-1838.5371655001793,-1838.5371655001793,-1838.5371655001793,-1838.5371655001793,-1838.5371655001793,0.0,0.0,0.0,498.2156038628066
6,2022-08-01,2815.971986016397,4.270701862550723,2007.4139410653725,2815.971986016397,2815.971986016397,-1838.5371655004712,-1838.5371655004712,-1838.5371655004712,-1838.5371655004712,-1838.5371655004712,-1838.5371655004712,0.0,0.0,0.0,977.4348205159256
7,2022-11-01,3295.1912024659323,467.44478047320666,2477.286313855251,3295.1912024659323,3295.1912024659323,-1838.537165500186,-1838.537165500186,-1838.537165500186,-1838.537165500186,-1838.537165500186,-1838.537165500186,0.0,0.0,0.0,1456.6540369657464
8,2023-02-01,3774.4104189154687,849.2597417610675,3014.0121414464397,3774.4104189154687,3774.4104189154687,-1838.5371654995558,-1838.5371654995558,-1838.5371654995558,-1838.5371654995558,-1838.5371654995558,-1838.5371654995558,0.0,0.0,0.0,1935.8732534159128
9,2023-03-31,4076.5268814597416,4024.326162977751,6027.114184628415,4076.526878554739,4076.526884617199,934.013244500293,934.013244500293,934.013244500293,934.013244500293,934.013244500293,934.013244500293,0.0,0.0,0.0,5010.540125960035
